[-159.47516652]
[-114.9697352]
[-44.60162083]
[46.95340309]
[-42.38343352]
[-91.60658779]
[-133.24065389]
[-81.09561407]
[-74.05490148]
[-52.67729351]
[-89.33006054]
[-112.54996831]
[-57.87570631]
[-37.43444444]
[-57.87570631]
[-37.18502073]
[68.12477851]
[-91.38947407]
[-94.52847333]
[-94.52847333]
[5.14684893]
[-186.08349726]
[-149.43073023]
[-7.46816397]
[-79.03620055]
[36.6595431]
[-94.52847333]
[-89.33006054]
[-170.59122447]
[-94.52847333]
[-94.52847333]
[-37.18502073]
[-79.03620055]
[-94.52847333]
[68.12477851]
[-42.38343352]
[13.22252161]
[-57.87570631]
[-81.25438786]
[-89.33006054]
[-89.33006054]
[-2.26975117]
[17.71723617]
[33.66378348]
[-52.67729351]
[-36.70433089]
[-89.33006054]
[-0.05156387]
[-94.52847333]
[-57.87570631]
[13.22252161]
[-52.67729351]
[-57.87570631]
[10.30063607]
[-94.52847333]
[-89.33006054]
[-36.70433089]
[-52.67729351]
[-52.67729351]
[-94.52847333]
[-79.03620055]
[10.30063607]
[-96.58788686]
[68.12477851]
[-37.18502073]
[-57.87570631]
[-94.52847333]
[33.67931762]
[-91.60658779]
[54.3700032]
[-147.3713167]
[-186.08349726]
[5.14684893]
[10.30063607]
[-52.67729351]
[-0.05156387]
[-79.03620055]
[-91.38947407]
[-31.5059181]
[-16.74375886]
[-57.87570631]
[-79.03620055]
[-37.18502073]
[91.50346006]
[-74.08721146]
[-81.09561407]
[68.12477851]
[-52.67729351]
[-94.52847333]
[104.77754554]
[-128.04224109]
[-57.87570631]
[-42.38343352]
[-58.59493868]
[-41.90274368]
[-96.58788686]
[-113.01650574]
[-36.70433089]
[5.14684893]
[46.95340309]
[-57.87570631]
[-57.87570631]
[68.12477851]
[-79.03620055]
[-36.70433089]
[-94.52847333]
[-37.18502073]
[-58.59493868]
[-165.64223539]
[-37.18502073]
[-58.59493868]
[-57.87570631]
[-52.67729351]
[-186.08349726]
[-133.24065389]
[-79.03620055]
[-94.52847333]
[-94.52847333]
[-36.70433089]
[83.61705129]
[-79.03620055]
[-96.58788686]
[-42.38343352]
[-186.08349726]
[-37.18502073]
[-94.52847333]
[54.85069303]
[-36.70433089]
[10.30063607]
[-79.03620055]
[-42.38343352]
[-55.81629278]
[-42.38343352]
[-94.52847333]
[-36.70433089]
[-36.70433089]
[-94.52847333]
[-73.83778776]
[-94.52847333]
[-79.03620055]
[-21.21205811]
[-94.52847333]
[-89.33006054]
[-42.38343352]
[-74.08721146]
[-57.87570631]
[-94.52847333]
[-75.89720128]
[-36.70433089]
[-41.90274368]
[-37.18502073]
[-128.25935482]
[-94.52847333]
[-79.03620055]
[-94.52847333]
[-100.20757596]
[-36.70433089]
[-21.21205811]
[-42.38343352]
[-47.58184631]
[-42.38343352]
[2.22496338]
[-74.08721146]
[-79.03620055]
[-191.28191005]
[-16.26306902]
[-73.83778776]
[-94.52847333]
[-52.67729351]
[-36.70433089]
[-73.83778776]
[-92.32582016]
[-21.21205811]
[-57.87570631]
[-36.70433089]
[-201.41699626]
[-113.49719558]
[-79.03620055]
[-75.89720128]
[-94.52847333]
[-94.52847333]
[-16.26306902]
[-36.70433089]
[-16.26306902]
[-21.21205811]
[-42.38343352]
[-36.70433089]
[-79.03620055]
[-107.81809295]
[-112.76708203]
[-0.05156387]
[-94.52847333]
[-81.09561407]
[68.12477851]
[-94.52847333]
[-81.09561407]
[-21.21205811]
[-79.03620055]
[33.67931762]
[-2.98898355]
[-36.70433089]
[-112.54996831]
[-94.52847333]
[-73.83778776]
[-16.26306902]
[-79.03620055]
[-74.08721146]
[-21.21205811]
[-71.16532592]
[-2.97344941]
[-37.43444444]
[-94.52847333]
[12.51882338]
[-57.87570631]
[-21.21205811]
[-37.18502073]
[-94.52847333]
[-58.59493868]
[-36.70433089]
[-84.23461334]
[-94.52847333]
[-26.4104709]
[-94.52847333]
[20.389698]
[-94.52847333]
[-0.77079624]
[20.63912171]
[-74.08721146]
[-79.03620055]
[-94.52847333]
[-79.03620055]
[-57.87570631]
[99.57913274]
[-73.83778776]
[-36.70433089]
[-79.03620055]
[-117.7483811]
[-36.70433089]
[-128.25935482]
[-21.46148182]
[54.3700032]
[-16.26306902]
[-79.03620055]
[-21.94217165]
[-91.60658779]
[17.71723617]
[20.389698]
[-0.05156387]
[-79.03620055]
[-5.96920903]
[-79.03620055]
[-41.90274368]
[-74.08721146]
[-21.21205811]
[25.79290885]
[12.51882338]
[-16.26306902]
[-89.33006054]
[-117.7483811]
[-42.63285723]
[-57.87570631]
[-59.92423866]
[10.30063607]
[-26.19335718]
[-21.21205811]
[-16.26306902]
[-18.07305884]
[-79.28562426]
[-0.05156387]
[-42.63285723]
[-97.30711923]
[-79.03620055]
[-21.46148182]
[-42.38343352]
[-2.97344941]
[-57.87570631]
[-58.59493868]
[-183.86530995]
[12.51882338]
[-84.23461334]
[-172.650638]
[-21.21205811]
[-21.21205811]
[15.44070892]
[-79.03620055]
[-16.26306902]
[-162.70481571]
[-36.70433089]
[68.12477851]
[-112.54996831]
[-0.05156387]
[15.44070892]
[-21.46148182]
[-79.03620055]
[-42.38343352]
[-36.70433089]
[-42.38343352]
[-59.92423866]
[-16.26306902]
[-79.03620055]
[-165.64223539]
[15.44070892]
[20.389698]
[-94.52847333]
[-42.38343352]
[-79.03620055]
[-21.94217165]
[-74.08721146]
[12.51882338]
[-164.75334806]
[12.51882338]
[-58.59493868]
[-36.70433089]
[-73.83778776]
[-96.58788686]
[54.85069303]
[-94.52847333]
[-99.72688613]
[12.51882338]
[-99.72688613]
[-94.52847333]
[-94.52847333]
[43.97317761]
[-58.59493868]
[-79.03620055]
[-180.72631068]
[-79.03620055]
[-36.70433089]
[-33.56533163]
[15.44070892]
[-94.52847333]
[-96.58788686]
[-84.23461334]
[10.45940985]
[-94.52847333]
[-94.52847333]
[70.34296582]
[13.22252161]
[-37.9042531]
[12.51882338]
[17.71723617]
[20.389698]
[-16.26306902]
[-117.7483811]
[-75.41651144]
[10.24229613]
[-75.41651144]
[-21.21205811]
[-79.03620055]
[-36.70433089]
[-79.03620055]
[54.12057949]
[88.56604038]
[35.88197079]
[-59.92423866]
[35.88197079]
[-128.10058103]
[-42.38343352]
[-79.03620055]
[-59.92423866]
[-41.90274368]
[-26.19335718]
[15.44070892]
[-79.28562426]
[-57.87570631]
[-16.26306902]
[12.51882338]
[-74.08721146]
[-5.96920903]
[-42.38343352]
[-0.77079624]
[-37.18502073]
[-21.21205811]
[-0.77079624]
[-36.70433089]
[-41.68562996]
[-0.77079624]
[-73.35709792]
[-21.21205811]
[-65.12265145]
[-21.46148182]
[-16.26306902]
[-147.21254292]
[44.90487074]
[85.58581489]
[-79.28562426]
[-79.28562426]
[-21.21205811]
[-21.21205811]
[-36.70433089]
[-21.46148182]
[-117.7483811]
[-36.70433089]
[-58.11424884]
[-79.03620055]
[-41.68562996]
[-21.21205811]
[-0.77079624]
[75.2919549]
[-21.46148182]
[-21.21205811]
[-80.61492424]
[-74.08721146]
[-58.59493868]
[-59.92423866]
[-117.7483811]
[90.78422769]
[-16.26306902]
[-0.77079624]
[36.36266063]
[-26.4104709]
[-55.657519]
[-21.46148182]
[-21.21205811]
[-26.4104709]
[-94.52847333]
[-117.99780481]
[-21.46148182]
[-147.21254292]
[-41.90274368]
[-26.19335718]
[-41.90274368]
[-21.46148182]
[10.45940985]
[-21.46148182]
[-59.92423866]
[-26.4104709]
[-94.52847333]
[-21.21205811]
[-0.77079624]
[-26.19335718]
[-26.4104709]
[-60.6543522]
[-0.77079624]
[-94.52847333]
[-14.04488171]
[-165.64223539]
[-5.96920903]
[-36.70433089]
[-97.30711923]
[-113.01650574]
[-79.28562426]
[-36.48721717]
[-21.46148182]
[-84.23461334]
[-79.03620055]
[90.78422769]
[-16.26306902]
[-97.30711923]
[-60.17366237]
[-117.7483811]
[-16.26306902]
[90.78422769]
[-117.7483811]
[-122.94679389]
[-227.77590329]
[-96.80500058]
[-42.38343352]
[-21.46148182]
[-26.4104709]
[-57.87570631]
[-5.96920903]
[-222.5774905]
[-21.46148182]
[-59.92423866]
[-58.59493868]
[7.32041058]
[35.88197079]
[-0.77079624]
[-117.7483811]
[-60.17366237]
[-57.87570631]
[-58.59493868]
[-21.46148182]
[-0.77079624]
[-16.26306902]
[-26.4104709]
[-21.21205811]
[-74.08721146]
[-77.06743695]
[-138.43906668]
[-26.19335718]
[-5.96920903]
[-79.28562426]
[-164.75334806]
[-21.46148182]
[-59.92423866]
[15.44070892]
[-75.41651144]
[-84.23461334]
[-41.90274368]
[-59.92423866]
[-59.92423866]
[-41.90274368]
[-58.59493868]
[-36.70433089]
[70.34296582]
[-0.77079624]
[-80.61492424]
[-79.03620055]
[-21.21205811]
[-41.68562996]
[-5.96920903]
[-117.7483811]
[-21.21205811]
[54.85069303]
[-79.03620055]
[-21.46148182]
[-16.26306902]
[25.70225893]
[-74.08721146]
[-0.77079624]
[-110.58120471]
[-60.17366237]
[49.1715904]
[-21.46148182]
[-26.4104709]
[-136.22087937]
[85.58581489]
[-97.30711923]
[-122.94679389]
[-81.09561407]
[-21.46148182]
[-0.77079624]
[46.87363434]
[70.09354211]
[-26.19335718]
[-163.42404808]
[-0.77079624]
[-26.19335718]
[-84.23461334]
[-44.68138958]
[-21.21205811]
[15.19128521]
[-5.96920903]
[-39.48297679]
[85.58581489]
[-0.77079624]
[-122.94679389]
[-79.03620055]
[-60.17366237]
[-26.4104709]
[-117.7483811]
[-5.96920903]
[-94.52847333]
[88.72481416]
[-44.68138958]
[12.51882338]
[-34.73556729]
[-63.79335147]
[25.79290885]
[-0.77079624]
[57.27045993]
[-16.26306902]
[-44.68138958]
[-37.42356326]
[-79.03620055]
[-117.7483811]
[-63.79335147]
[-97.30711923]
[-59.92423866]
[-5.96920903]
[-21.46148182]
[49.65228024]
[-183.86530995]
[27.76167245]
[-63.79335147]
[-39.48297679]
[-80.61492424]
[-97.30711923]
[85.58581489]
[12.51882338]
[-122.94679389]
[-21.46148182]
[-117.7483811]
[-21.21205811]
[-79.28562426]
[5.26099706]
[-16.26306902]
[-110.58120471]
[-63.79335147]
[-79.28562426]
[-31.39176997]
[-5.96920903]
[122.23858192]
[-5.96920903]
[-59.92423866]
[-5.96920903]
[-59.92423866]
[-117.7483811]
[-117.7483811]
[52.07204713]
[54.85069303]
[46.87363434]
[-81.33415661]
[-5.96920903]
[-21.46148182]
[-21.46148182]
[-2.97344941]
[-149.51049898]
[-21.46148182]
[-63.54392776]
[46.71486056]
[-31.39176997]
[-93.88900971]
[-0.77079624]
[-21.46148182]
[31.63078527]
[-21.46148182]
[-59.92423866]
[-59.92423866]
[-5.96920903]
[-26.4104709]
[-21.46148182]
[-81.09561407]
[25.70225893]
[70.09354211]
[-59.92423866]
[-26.65989461]
[-5.75209531]
[-21.46148182]
[-44.68138958]
[-117.7483811]
[-26.4104709]
[-117.7483811]
[-10.9505081]
[-21.46148182]
[-44.68138958]
[-97.30711923]
[75.2919549]
[27.76167245]
[-107.81809295]
[-44.68138958]
[-44.68138958]
[-26.4104709]
[-63.79335147]
[-5.96920903]
[-122.94679389]
[-79.03620055]
[-21.46148182]
[31.63078527]
[-21.46148182]
[54.85069303]
[-5.96920903]
[-21.21205811]
[32.96008525]
[-63.79335147]
[-26.19335718]
[-41.90274368]
[-131.02246658]
[-5.96920903]
[46.87363434]
[-44.68138958]
[-58.11424884]
[52.07204713]
[-21.46148182]
[10.94009969]
[-21.21205811]
[-21.46148182]
[-44.68138958]
[-21.46148182]
[-110.58120471]
[41.56107342]
[-44.68138958]
[46.87363434]
[-21.46148182]
[-222.5774905]
[-5.96920903]
[-5.96920903]
[-21.46148182]
[-73.19832414]
[-102.50553202]
[85.58581489]
[31.63078527]
[-5.96920903]
[-10.9505081]
[-65.12265145]
[-79.28562426]
[-26.19335718]
[-39.48297679]
[-5.96920903]
[-5.96920903]
[-79.03620055]
[-5.96920903]
[-102.50553202]
[90.78422769]
[-110.58120471]
[-5.96920903]
[-110.58120471]
[27.76167245]
[-44.68138958]
[122.23858192]
[-5.96920903]
[-117.7483811]
[-44.68138958]
[-21.94217165]
[-5.96920903]
[-21.46148182]
[46.87363434]
[-65.37207516]
[-84.23461334]
[-60.17366237]
[-96.8264294]
[-44.68138958]
[-1.02021995]
[5.26099706]
[-21.46148182]
[-5.96920903]
[31.63078527]
[-0.77079624]
[-44.68138958]
[-102.50553202]
[46.87363434]
[-5.75209531]
[-26.4104709]
[-44.68138958]
[49.65228024]
[-31.39176997]
[-60.17366237]
[-21.21205811]
[-84.23461334]
[85.58581489]
[36.82919806]
[-21.46148182]
[-58.11424884]
[-110.58120471]
[-5.96920903]
[7.32041058]
[-0.77079624]
[-123.1962176]
[-10.9505081]
[-5.96920903]
[-97.30711923]
[41.67522155]
[-5.96920903]
[-41.68562996]
[-58.11424884]
[88.72481416]
[-26.65989461]
[85.58581489]
[-29.5371545]
[-5.96920903]
[-117.7483811]
[-49.87980237]
[-79.03620055]
[-39.48297679]
[-44.68138958]
[94.60871485]
[-5.96920903]
[-10.9505081]
[-131.02246658]
[31.38136156]
[46.87363434]
[-57.95547506]
[-21.46148182]
[-59.92423866]
[-10.9505081]
[27.76167245]
[85.58581489]
[-16.26306902]
[-26.19335718]
[10.94009969]
[-5.96920903]
[-39.48297679]
[-1.02021995]
[-110.58120471]
[46.87363434]
[-139.15829905]
[-22.18071419]
[85.58581489]
[-57.95547506]
[52.07204713]
[56.80392249]
[85.58581489]
[12.51882338]
[-60.17366237]
[-5.75209531]
[-21.46148182]
[46.87363434]
[-92.10870644]
[-22.7907818]
[65.14455303]
[85.58581489]
[26.43237247]
[46.87363434]
[-26.65989461]
[-41.68562996]
[-21.46148182]
[-52.75706227]
[-21.46148182]
[-96.57700569]
[-65.12265145]
[-5.96920903]
[-115.7796175]
[33.44077508]
[-44.68138958]
[85.58581489]
[85.58581489]
[-29.1891168]
[-60.17366237]
[-19.24329451]
[-5.96920903]
[-44.68138958]
[-144.31208619]
[31.38136156]
[46.87363434]
[-21.46148182]
[-26.19335718]
[-49.87980237]
[65.14455303]
[12.51882338]
[70.09354211]
[85.58581489]
[90.78422769]
[-136.22087937]
[-39.48297679]
[36.36266063]
[-10.9505081]
[-2.34951993]
[-131.02246658]
[-5.96920903]
[26.43237247]
[-63.15388785]
[-8.26716509]
[-37.03352335]
[5.02245452]
[15.11151646]
[103.7291207]
[-94.60824209]
[-66.09130753]
[46.87363434]
[122.00003939]
[-66.09130753]
[-57.95547506]
[62.84659696]
[-21.54125057]
[-63.15388785]
[83.28785883]
[49.57251149]
[-66.09130753]
[-113.09627449]
[-57.95547506]
[-94.8576658]
[-63.15388785]
[-16.34283778]
[-8.26716509]
[51.04505111]
[-2.66783122]
[14.79320517]
[-32.45030433]
[37.81661248]
[-87.78295125]
[-17.65337942]
[-56.04440764]
[118.67755091]
[-28.72197068]
[175.21472598]
[153.96358182]
[175.13495723]
[211.54918172]
[20.31883554]
[83.50016455]
[11.94628038]
[101.44189078]
[113.99674388]
[205.5517678]
[-19.50807386]
[78.06320923]
[168.92042959]
[158.6265696]
[211.46941297]
[174.59953222]
[206.27100018]
[67.08707981]
[119.71280946]
[158.6265696]
[-21.56748738]
[132.98689494]
[205.63153656]
[-47.68785188]
[258.25726621]
[-4.02668224]
[59.67047971]
[158.6265696]
[121.97380257]
[133.20400866]
[158.6265696]
[101.5325407]
[-84.59004262]
[148.44685774]
[116.93416356]
[226.39395076]
[171.25315132]
[178.42032772]
[337.85481154]
[86.70576629]
[267.39139428]
[100.63019656]
[288.47211976]
[180.95501439]
[-20.410418]
[165.4627416]
[160.4231026]
[160.26432881]
[100.38077285]
[110.57601884]
[146.5095535]
[171.4945349]
[107.79737295]
[235.84639011]
[249.12047559]
[235.84639011]
[139.0929534]
[230.89740103]
[197.13420956]
[263.03402469]
[146.5095535]
[144.29136619]
[270.29185101]
[163.40332808]
[252.06877645]
[324.40565442]
[196.59878455]
[230.95359552]
[159.13613523]
[237.88222937]
[109.8332122]
[216.6310852]
[342.63157002]
[127.05570605]
[230.30609177]
[158.48863147]
[310.80056456]
[352.40232067]
[331.24182643]
[205.72203145]
[346.96536534]
[242.13625594]
[239.35761004]
[346.40490675]
[367.32685845]
[262.74717276]
[277.99002184]
[367.32685845]
[260.4492167]
[312.3448328]
[217.86792334]
[296.13332765]
[275.69206578]
[223.06633613]
[298.91197354]
[200.3271182]
[419.23335573]
[212.7141362]
[239.03929875]
[367.2470897]
[309.42294726]
[275.69206578]
[217.86792334]
[314.40424633]
[147.48427483]
[380.52117518]
[217.86792334]
[360.07991331]
[367.2470897]
[217.86792334]
[312.3448328]
[126.31289941]
[217.86792334]
[275.69206578]
[369.52951163]
[385.71958797]
[361.40921329]
[256.58010389]
[367.2470897]
[422.77327608]
[306.93107431]
[167.84576794]
[252.87307909]
[312.02652152]
[371.91007748]
[385.40127668]
[416.85563092]
[429.42601816]
[424.11345723]
[317.22493431]
[296.53424873]
[210.1776376]
[259.8814817]
[356.4178047]
[244.63863263]
[338.59022661]
[186.59737646]
[280.57216728]
[350.95581579]
[301.73266152]
[403.58154544]
[438.26554887]
[312.02652152]
[296.78367244]
[445.27395148]
[259.40079187]
[265.07989449]
[238.95953]
[238.95953]
[312.11717144]
[191.22444949]
[277.67171055]
[382.98150979]
[296.78367244]
[238.95953]
[440.32496239]
[296.78367244]
[408.62118445]
[238.95953]
[380.92209626]
[277.67171055]
[296.62489866]
[238.95953]
[440.32496239]
[259.40079187]
[364.22990127]
[391.10180812]
[438.26554887]
[401.61278184]
[377.0976091]
[275.61229702]
[315.006747]
[353.87770133]
[281.29139965]
[315.02228114]
[419.15358698]
[458.70681074]
[380.44140643]
[296.78367244]
[422.77327608]
[328.29636661]
[372.36573374]
[275.45352324]
[515.90702369]
[301.82331145]
[238.95953]
[280.81070982]
[424.83268961]
[370.14754643]
[382.50081995]
[387.44980903]
[408.85972698]
[333.27766568]
[275.61229702]
[510.7086109]
[424.35199977]
[364.94913364]
[385.63981922]
[403.66131419]
[380.44140643]
[403.87842791]
[317.30470306]
[445.51249401]
[317.30470306]
[424.35199977]
[364.94913364]
[474.97665583]
[477.19484314]
[403.66131419]
[380.44140643]
[312.10629027]
[387.69923274]
[327.81567678]
[477.19484314]
[367.00854717]
[419.15358698]
[322.61726398]
[398.92943883]
[466.68386943]
[275.67063696]
[280.81070982]
[403.66131419]
[403.66131419]
[461.0047668]
[476.97772942]
[508.49042359]
[298.83220479]
[515.90702369]
[380.44140643]
[408.85972698]
[450.82505494]
[508.49042359]
[422.29258624]
[367.00854717]
[401.61278184]
[422.29258624]
[424.35199977]
[424.35199977]
[364.94913364]
[403.66131419]
[403.9107379]
[461.48545663]
[385.63981922]
[269.77442061]
[348.97617102]
[424.35199977]
[385.63981922]
[333.4947794]
[375.1288455]
[461.0047668]
[332.79697585]
[366.52785733]
[375.1288455]
[246.20647514]
[369.93043271]
[419.15358698]
[500.41475091]
[403.66131419]
[366.52785733]
[422.29258624]
[403.66131419]
[364.94913364]
[424.35199977]
[312.10629027]
[424.35199977]
[345.83717175]
[280.81070982]
[367.00854717]
[408.85972698]
[445.51249401]
[408.85972698]
[314.32447758]
[566.31456603]
[440.53119494]
[513.68883639]
[317.46347684]
[403.66131419]
[403.66131419]
[322.61726398]
[364.94913364]
[445.51249401]
[508.49042359]
[461.0047668]
[375.1288455]
[332.79697585]
[385.63981922]
[587.00525161]
[408.85972698]
[461.0047668]
[408.85972698]
[401.60190067]
[406.80031346]
[314.38281752]
[382.73936249]
[419.15358698]
[403.66131419]
[382.73936249]
[364.94913364]
[327.81567678]
[386.35905159]
[408.85972698]
[344.02718194]
[241.93975548]
[365.19855735]
[461.0047668]
[400.72389451]
[479.24337549]
[455.80635401]
[380.28263264]
[298.35151496]
[508.49042359]
[382.50081995]
[398.71232511]
[403.66131419]
[338.82876914]
[345.83717175]
[365.19855735]
[408.85972698]
[403.66131419]
[262.4179803]
[508.49042359]
[406.80031346]
[372.36573374]
[317.30470306]
[382.73936249]
[422.13381246]
[364.4684438]
[419.15358698]
[403.66131419]
[432.44320659]
[442.37349475]
[461.0047668]
[328.29636661]
[403.9107379]
[424.35199977]
[433.14690483]
[408.85972698]
[380.44140643]
[317.30470306]
[351.03558454]
[445.51249401]
[424.35199977]
[367.2470897]
[370.14754643]
[440.56350493]
[408.85972698]
[408.85972698]
[461.0047668]
[424.35199977]
[403.66131419]
[466.68386943]
[382.73936249]
[383.22005232]
[345.83717175]
[278.59252251]
[424.35199977]
[382.73936249]
[408.85972698]
[388.41846512]
[366.52785733]
[408.85972698]
[387.68835157]
[508.49042359]
[278.59252251]
[424.35199977]
[365.19855735]
[424.35199977]
[254.28214783]
[382.73936249]
[461.0047668]
[367.00854717]
[367.2470897]
[408.85972698]
[408.85972698]
[366.52785733]
[403.66131419]
[367.2470897]
[351.03558454]
[403.66131419]
[315.24528953]
[364.30967002]
[461.0047668]
[332.79697585]
[369.93043271]
[346.08659546]
[403.9107379]
[296.86344119]
[403.18062436]
[610.22515938]
[422.29258624]
[403.66131419]
[388.41846512]
[461.0047668]
[424.35199977]
[364.4684438]
[450.66628115]
[425.07123214]
[332.79697585]
[364.4684438]
[351.03558454]
[422.13381246]
[440.31408122]
[403.9107379]
[508.49042359]
[370.14754643]
[445.51249401]
[458.78657949]
[482.3700591]
[513.68883639]
[403.9107379]
[422.29258624]
[416.93539967]
[424.35199977]
[458.80211363]
[445.51249401]
[291.88214212]
[445.51249401]
[529.18110917]
[351.03558454]
[455.86469394]
[387.68835157]
[416.93539967]
[408.85972698]
[382.73936249]
[348.7590573]
[461.0047668]
[440.31408122]
[513.68883639]
[325.39590988]
[370.14754643]
[445.51249401]
[408.85972698]
[327.81567678]
[317.30470306]
[330.59432267]
[403.18062436]
[408.85972698]
[307.37441491]
[403.66131419]
[364.4684438]
[447.57190754]
[351.03558454]
[401.85132438]
[408.85972698]
[424.35199977]
[346.08659546]
[461.0047668]
[317.30470306]
[408.85972698]
[330.73756232]
[445.51249401]
[408.85972698]
[408.85972698]
[450.91570486]
[348.97617102]
[450.66628115]
[440.56350493]
[387.68835157]
[450.66628115]
[403.9107379]
[422.13381246]
[382.73936249]
[422.13381246]
[351.03558454]
[408.85972698]
[422.13381246]
[388.41846512]
[353.95747009]
[408.85972698]
[325.39590988]
[445.51249401]
[513.68883639]
[353.95747009]
[408.85972698]
[571.51297883]
[387.68835157]
[366.52785733]
[317.30470306]
[296.13332765]
[408.85972698]
[406.80031346]
[493.24757452]
[445.51249401]
[403.9107379]
[388.41846512]
[307.37441491]
[424.35199977]
[353.95747009]
[563.63122303]
[513.68883639]
[440.56350493]
[353.95747009]
[349.70628456]
[366.52785733]
[387.68835157]
[387.68835157]
[440.31408122]
[403.66131419]
[440.56350493]
[396.4941378]
[408.85972698]
[317.30470306]
[351.03558454]
[403.18062436]
[513.68883639]
[550.34160341]
[408.85972698]
[291.88214212]
[421.45154304]
[353.95747009]
[367.2470897]
[387.47123785]
[262.4179803]
[508.49042359]
[417.15251339]
[403.18062436]
[513.68883639]
[307.37441491]
[450.66628115]
[424.35199977]
[348.97617102]
[408.85972698]
[494.73564828]
[408.85972698]
[424.35199977]
[461.0047668]
[408.85972698]
[408.85972698]
[445.51249401]
[513.68883639]
[367.2470897]
[537.06751794]
[408.85972698]
[367.2470897]
[387.68835157]
[547.20260415]
[317.30470306]
[291.88214212]
[484.22467456]
[445.51249401]
[408.85972698]
[317.30470306]
[545.39261433]
[408.85972698]
[448.85629134]
[445.51249401]
[513.68883639]
[330.59432267]
[445.51249401]
[296.86344119]
[312.32340399]
[445.51249401]
[312.10629027]
[403.18062436]
[364.30967002]
[461.0047668]
[419.21192692]
[387.68835157]
[440.56350493]
[422.13381246]
[425.07123214]
[361.32944454]
[425.07123214]
[333.51620822]
[550.34160341]
[445.51249401]
[508.49042359]
[408.85972698]
[343.81006821]
[508.49042359]
[307.37441491]
[403.18062436]
[367.2470897]
[424.35199977]
[550.34160341]
[387.68835157]
[453.80528042]
[364.30967002]
[472.0761991]
[382.73936249]
[552.40101694]
[433.36401855]
[353.95747009]
[403.66131419]
[415.14094399]
