[-64.96201512]
[-46.96940566]
[-62.50923528]
[-57.49881114]
[-43.99097661]
[-71.06695327]
[-59.32909757]
[-57.49881114]
[-57.49881114]
[-44.13237766]
[-38.49946011]
[-48.94109315]
[-45.96266409]
[-57.49881114]
[-40.43415973]
[-48.06391968]
[-45.96266409]
[-50.03560716]
[-57.49881114]
[-47.11080671]
[-64.96201512]
[-44.86815008]
[-57.49881114]
[-64.17545812]
[-53.69683722]
[-67.88681556]
[-37.4049461]
[-57.49881114]
[-59.32909757]
[-55.6685247]
[-46.16437274]
[-57.49881114]
[-80.50184474]
[-67.20467175]
[-43.35896018]
[-43.99097661]
[-41.47788917]
[-15.14571736]
[-61.50249371]
[-57.49881114]
[-64.96201512]
[-57.49881114]
[-73.67065719]
[-52.63931108]
[-55.52712365]
[-64.96201512]
[-64.17545812]
[-35.43325862]
[-66.05652913]
[-48.20532073]
[-48.94109315]
[-58.37598461]
[-57.49881114]
[-63.78790248]
[-62.99032763]
[-59.53080623]
[-33.60297218]
[-76.49816216]
[-48.94109315]
[-59.53080623]
[-59.53080623]
[-57.49881114]
[-68.76398904]
[-48.94109315]
[-64.96201512]
[-48.94109315]
[-26.9263252]
[-57.49881114]
[-42.26444616]
[-52.63931108]
[-64.17545812]
[-47.40774588]
[-60.4772402]
[-55.46681605]
[-57.49881114]
[-57.49881114]
[-28.11145569]
[-64.82061407]
[-55.6685247]
[-70.86524462]
[-64.96201512]
[-44.13237766]
[-57.49881114]
[-37.45573067]
[-64.96201512]
[-44.08159309]
[-34.69748619]
[-48.94109315]
[-44.13237766]
[-59.32909757]
[-37.45573067]
[-35.43325862]
[-57.49881114]
[-42.26444616]
[-57.49881114]
[-48.94109315]
[-55.52712365]
[-45.96266409]
[-32.97095575]
[-55.6685247]
[-64.96201512]
[-48.94109315]
[-43.99097661]
[-50.97308824]
[-50.03560716]
[-35.43325862]
[-64.17545812]
[-50.82216415]
[-64.96201512]
[-47.20603723]
[-37.4049461]
[-66.00574456]
[-30.38008234]
[-55.52712365]
[-59.32909757]
[-21.29340765]
[-62.99032763]
[-45.96266409]
[-44.13237766]
[-50.91278063]
[-68.08852422]
[-50.03560716]
[-66.20745321]
[-48.94109315]
[-52.63931108]
[-39.64760274]
[-64.96201512]
[-54.46959751]
[-43.99097661]
[-66.9940102]
[-44.86815008]
[-55.6685247]
[-61.57175421]
[-37.4049461]
[-50.77137958]
[-42.26444616]
[-57.49881114]
[-53.18140728]
[-57.55911874]
[-45.96266409]
[-55.6685247]
[-36.66917368]
[-59.53080623]
[-48.94109315]
[-55.52712365]
[-72.73317611]
[-35.57465967]
[-52.5486946]
[-55.6685247]
[-39.64760274]
[-48.94109315]
[-44.13237766]
[-57.49881114]
[-45.96266409]
[-62.20377064]
[-57.49881114]
[-37.4049461]
[-59.53080623]
[-50.82216415]
[-45.96266409]
[-57.49881114]
[-44.13237766]
[-69.82151518]
[-57.49881114]
[-50.03560716]
[-48.94109315]
[-46.23363324]
[-75.71160517]
[-48.94109315]
[-57.49881114]
[-67.10025857]
[-55.6685247]
[-57.49881114]
[-35.48404319]
[-69.66697462]
[-37.4049461]
[-46.23363324]
[-48.94109315]
[-45.96266409]
[-71.06695327]
[-50.77137958]
[-26.1397682]
[-57.49881114]
[-29.94174212]
[-39.28601711]
[-57.49881114]
[-39.28601711]
[-52.63931108]
[-75.71160517]
[-57.49881114]
[-66.9337026]
[-31.11585476]
[-48.20532073]
[-59.53080623]
[-50.82216415]
[-41.47788917]
[-43.99097661]
[-47.11080671]
[-59.53080623]
[-37.4049461]
[-69.03495819]
[-45.96266409]
[-51.66484213]
[-69.03495819]
[-43.99097661]
[-49.37943336]
[-71.00664567]
[-42.16069017]
[-55.52712365]
[-57.49881114]
[-55.52712365]
[-48.94109315]
[-55.52712365]
[-59.32909757]
[-33.60297218]
[-50.03560716]
[-64.96201512]
[-57.49881114]
[-46.23363324]
[-57.49881114]
[-30.99926827]
[-46.96940566]
[-40.43415973]
[-57.49881114]
[-64.17545812]
[-31.82281313]
[-68.76398904]
[-39.37663359]
[-45.96266409]
[-30.32929777]
[-47.11080671]
[-64.96201512]
[-55.52712365]
[-61.36109266]
[-48.85047667]
[-57.49881114]
[-48.94109315]
[-76.49816216]
[-57.49881114]
[-43.10712414]
[-59.47049862]
[-45.96266409]
